id,student_id,school_id,config_id,risk_score,risk_level,previous_level,level_changed,risk_factors,trajectory,confidence_level,recommended_actions,metrics_snapshot,trigger_type,computed_at,created_at
f84d49a8-15f1-434c-4b39-3f301a852909,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,4208b9fe-1dc2-4cf1-348a-6018e91e4ab5,75.79,watch,watch,true,sample_text_3846,improving,192.34,sample_text_7945,sample_text_7873,batch_nightly,2025-04-25T10:00:06.091Z,2025-12-09T21:59:21.498Z
b52e5773-020d-4795-8472-f9262fc21312,49c0f8d8-fcc1-4c41-a548-3ff914a66692,930d6afd-4225-4c87-6245-39cb7a7a0d26,ea5d2f06-29bd-4fae-c4bb-c2ede950d9ab,289.06,critical,watch,true,sample_text_1711,improving,843.41,sample_text_5669,sample_text_4957,batch_nightly,2025-05-26T16:15:09.076Z,2025-06-28T11:06:16.065Z
4eef6c11-00fc-4cb6-2a07-147fa403083d,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,837a9baf-7fed-4fe4-630e-eeaf60164bcb,e1d67455-26d0-42b8-8392-6c93f05c405f,163.72,critical,on_track,false,sample_text_8877,improving,548.96,sample_text_8073,sample_text_7369,manual,2025-05-16T18:23:32.025Z,2025-06-22T18:44:45.572Z
9680d73b-14ce-42ce-213d-2682ddfc1aed,40dc6875-50a3-4da6-8104-124ea7a529fb,1c4d8e9f-05af-4567-fc15-60738335dd73,65f06e81-ac89-4cf7-22de-983490e0ebd8,84.96,watch,watch,true,sample_text_2603,improving,140.01,sample_text_4948,sample_text_6261,batch_nightly,2025-08-11T06:30:40.288Z,2025-06-29T16:00:00.164Z
c81b339b-8fcd-40a5-6dec-e159323b9228,9a9475d1-a832-46dc-d803-59feef06073e,2bd4f3bc-df4b-49c7-997f-c11868da495a,dffdd978-57a2-4bc6-4cf1-3898c2c49169,567.61,watch,critical,true,sample_text_3690,stable,266.62,sample_text_7200,sample_text_5734,sync_event,2025-10-18T01:41:25.447Z,2025-05-19T07:25:33.061Z
434f54d2-0de2-448e-3aa6-31e89513afed,440eba09-b8a9-4df2-7ce2-88916df0536d,24557b57-0c13-4c0c-a3e9-39903a1a94a3,b7295d46-5a93-4d59-2ad8-1c9c45690419,569.65,critical,at_risk,false,sample_text_3745,declining,195.06,sample_text_4245,sample_text_1995,manual,2026-04-07T07:17:51.237Z,2025-06-02T16:34:31.846Z
4c30d516-a611-4c30-ab37-57b5be0f78dd,152072c0-f075-4a77-bebe-aaa40d5c36c5,fe4720c1-f369-4760-b122-6b324f08f3a3,2b056d3f-290b-40f6-a95a-c2bd8f256bfb,6.05,at_risk,watch,false,sample_text_152,stable,966.18,sample_text_2701,sample_text_3219,batch_nightly,2026-03-10T15:51:39.935Z,2025-10-30T07:51:13.007Z
8ab6a7a1-e9a6-419f-f82d-614eccd824b9,9a9475d1-a832-46dc-d803-59feef06073e,469af544-bb26-4d4c-4b28-ab15c4812991,2e70929f-4dd3-4571-4318-39fb8f6dd2a5,111.63,watch,critical,false,sample_text_5433,stable,786.27,sample_text_339,sample_text_2073,sync_event,2025-07-13T18:42:03.282Z,2026-03-14T06:50:12.466Z
1b8a7f4b-fc1c-46f7-1c91-34f52cd19e44,6ca9565d-394f-4984-5af6-b337411ec843,219980cb-3f77-4414-faeb-5f70b1472a36,6519c351-b899-4ce9-c8be-1ccc1f8e4278,187.45,on_track,on_track,true,sample_text_442,improving,214.87,sample_text_846,sample_text_5791,sync_event,2025-10-08T18:05:58.622Z,2026-04-03T03:04:36.601Z
1d6424ba-f9ec-4eb1-40c6-5d1337131072,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,2d706e75-fd47-4d6b-cc14-10a1bf804d62,6957b173-8384-43f0-f5c0-00651e3558ed,981.7,critical,watch,false,sample_text_4410,improving,224.49,sample_text_2373,sample_text_4758,batch_nightly,2025-05-05T04:14:20.887Z,2025-12-04T20:19:34.203Z
5746325c-82be-4434-f48d-1bced7dde4bf,f61f2a14-3a64-4170-c4e0-7f394614ec15,291d99ad-c85c-4557-8915-25527607d5cf,e8af06e0-177d-490e-4336-0f3f589e7032,728.75,watch,on_track,true,sample_text_6499,stable,671.1,sample_text_9613,sample_text_4185,sync_event,2025-11-10T19:41:04.747Z,2026-02-23T05:33:44.965Z
008c625b-bfe5-4a02-433e-71074f128952,83c0f5a4-11a8-4b1f-5064-e6047d878674,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,c332913e-f978-4697-8564-8dcfb96a2a2e,742.26,on_track,at_risk,false,sample_text_7520,stable,319.66,sample_text_6532,sample_text_391,manual,2025-09-15T01:45:47.142Z,2025-11-07T02:01:46.840Z
42d6e969-5e9a-42f4-903a-e06242c85ece,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,13f8f388-7de1-4383-f922-a0d8a397e76c,4596734f-0db4-436c-549e-7e7f79d36af2,181.01,watch,at_risk,true,sample_text_1765,stable,143.22,sample_text_4161,sample_text_9936,sync_event,2025-10-03T04:49:30.137Z,2025-07-06T21:48:38.187Z
166582a4-e60d-46e9-178e-931abd1f3e6e,0519f110-4080-47f1-0e4d-53c0e3b18659,1eca3985-996e-497f-4644-294968d742b8,65f06e81-ac89-4cf7-22de-983490e0ebd8,56.57,critical,at_risk,true,sample_text_3275,improving,759.5,sample_text_997,sample_text_5802,sync_event,2025-06-09T15:56:35.068Z,2026-02-16T20:34:25.732Z
f651f03c-a400-4571-19c9-ed4edc4bbd7b,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,5eca5363-069f-462b-ef13-7dba299c99d9,e0c305f7-fc0e-4d62-d8da-63606b5c6081,648.9,critical,on_track,false,sample_text_3292,improving,566.55,sample_text_5563,sample_text_5395,batch_nightly,2025-09-10T21:51:03.805Z,2025-10-31T22:06:43.554Z
cbd6cfce-9a1e-43a9-a18d-6207c8d9a433,1458a564-2503-4c4e-98fd-ff8eee30f920,469af544-bb26-4d4c-4b28-ab15c4812991,2124bbec-e88b-4162-5564-d47bce316861,963.21,at_risk,watch,true,sample_text_8460,stable,661.91,sample_text_6492,sample_text_8025,batch_nightly,2026-03-17T07:23:13.653Z,2025-10-22T21:44:22.285Z
e2e4023f-7fa1-4567-7d1b-710f5361e5c4,12c936b7-76a2-4244-3342-f64b193771af,a41d4030-6171-4181-a953-5d0104c592fd,4596734f-0db4-436c-549e-7e7f79d36af2,894.95,critical,at_risk,true,sample_text_3764,stable,266.89,sample_text_9848,sample_text_5024,batch_nightly,2025-12-18T04:41:10.331Z,2025-12-03T19:59:24.028Z
7b827ac0-78a7-4c4e-3a1b-ab37c0bb5938,8e053e88-8c6b-4a2d-0248-e26f6841348e,b9a92613-a49f-49ac-02ac-12389b77c55c,498f99d2-2bb8-4fdc-f970-b259cb9a357d,307,at_risk,watch,false,sample_text_5188,stable,105.51,sample_text_1654,sample_text_8691,manual,2026-04-05T15:46:14.398Z,2025-06-23T14:45:22.302Z
ea07acd0-96ec-415c-36fc-2ff6949070f4,7e33c19d-304d-44cf-6308-c84646b5b9b6,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,4596734f-0db4-436c-549e-7e7f79d36af2,234.52,at_risk,at_risk,false,sample_text_1705,improving,28.2,sample_text_3959,sample_text_4455,manual,2026-02-20T03:19:41.199Z,2026-02-24T03:42:10.270Z
fed64ee9-9d82-42a2-8eb1-f35f18b5dfd8,0519f110-4080-47f1-0e4d-53c0e3b18659,615ffcad-04ca-4584-4505-45cbefd50d58,a4c941c0-1389-4963-35ca-80dd77dbf0b1,44.66,on_track,critical,true,sample_text_6536,declining,541.9,sample_text_4789,sample_text_3626,batch_nightly,2026-01-01T15:27:31.840Z,2025-05-26T07:55:37.601Z
8c0f8e45-962d-4307-85e2-6d1b2535acd0,19b0ce65-5cea-46af-9685-0855cb090984,521d1584-627e-495f-893e-82a12f5344be,5a06f1dd-ce21-4cb4-285a-7642ffe451bf,305.66,watch,watch,true,sample_text_5165,improving,464.51,sample_text_6007,sample_text_7987,sync_event,2025-06-03T17:42:58.683Z,2025-06-21T22:16:02.945Z
448a6aaa-e781-44cd-010d-98bca65cd085,3e4e588f-bb13-48f9-ae27-231d699b174f,24557b57-0c13-4c0c-a3e9-39903a1a94a3,4093c4b9-ab29-4d4d-5257-2a95cec7c9ca,706.65,watch,watch,false,sample_text_3915,improving,654.34,sample_text_3531,sample_text_2388,batch_nightly,2026-03-07T12:21:39.904Z,2025-08-06T00:44:30.401Z
9bf461f0-4d9e-4a2b-3fbf-150123c16fee,5bcd0cf0-44a3-4e73-1c78-3d3c73e703b3,7006fd96-e3f8-4225-33e4-be34d610ffbb,7e11bf19-f618-405d-a65a-b71fca80e360,990.25,at_risk,watch,false,sample_text_3429,improving,360.39,sample_text_1695,sample_text_7139,batch_nightly,2026-04-07T21:59:24.845Z,2026-02-01T13:03:51.557Z
b2b50230-1c49-47f7-a54a-da24d2ad2dc1,d914d5ce-2aec-454b-3d59-d028d03124f6,1c4d8e9f-05af-4567-fc15-60738335dd73,7e11bf19-f618-405d-a65a-b71fca80e360,114.78,on_track,on_track,false,sample_text_946,stable,613.49,sample_text_7226,sample_text_1415,batch_nightly,2026-01-12T04:28:00.185Z,2026-02-18T15:21:00.331Z
c5dde937-f934-40e8-2d9a-c05b5caf8b32,a37257b2-9391-4433-6110-687c09f379ec,930d6afd-4225-4c87-6245-39cb7a7a0d26,b7295d46-5a93-4d59-2ad8-1c9c45690419,4.94,on_track,at_risk,true,sample_text_4048,improving,644.73,sample_text_5264,sample_text_9051,sync_event,2025-08-06T22:45:05.907Z,2026-01-01T12:15:32.354Z
9d09d6ae-99a1-4efd-db2a-c77cd06ea491,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,c41be56c-1b03-4f83-3798-7ff82c84c273,e8af06e0-177d-490e-4336-0f3f589e7032,421.7,at_risk,critical,false,sample_text_311,stable,697.78,sample_text_4147,sample_text_729,manual,2025-11-12T04:16:25.797Z,2025-07-04T19:23:34.802Z
3a77f1f6-1e6f-438d-6d8e-b8b886fb2b50,440eba09-b8a9-4df2-7ce2-88916df0536d,0898bc8a-8083-4b0c-faf9-0f5d0224e73e,4bd78a73-fe22-48ea-15fa-41d669387bca,635.42,watch,watch,false,sample_text_2568,improving,857.79,sample_text_6216,sample_text_3074,manual,2025-07-21T04:57:05.869Z,2025-05-03T10:55:43.775Z
6fdf3394-9e19-47d4-ac38-2ecbc32ae7b2,230051a7-77f6-49c9-6d7a-c1c341da56c9,32a1daeb-123e-4dbe-b622-aea59b73722d,19db1755-d84d-444d-e869-b9575b91a188,613.95,critical,critical,true,sample_text_6903,stable,876.34,sample_text_8705,sample_text_1325,sync_event,2025-04-23T20:50:09.146Z,2025-05-14T19:50:05.935Z
e10d449d-0786-4057-00e7-b86c1fec5d3a,974aa30d-547e-4e21-86d6-1f3c34623f7f,73370ee3-24e1-494c-b530-e79710873eeb,03214f9a-c5a4-4460-ced2-c112d1bb3fd7,124.83,critical,on_track,false,sample_text_9617,declining,697.54,sample_text_6392,sample_text_6454,sync_event,2025-06-29T02:25:34.396Z,2026-02-23T13:41:15.336Z
2ad11393-8c29-4ac1-4639-f401bd74d107,3e334f12-6fd2-4fbe-3f23-a1309343356d,5eca5363-069f-462b-ef13-7dba299c99d9,16da0aa9-712e-4a53-68eb-adf5203ce5f3,202.99,watch,critical,false,sample_text_2181,stable,575.14,sample_text_9576,sample_text_3457,sync_event,2025-11-24T19:14:03.202Z,2025-07-31T09:45:17.399Z
4c12ef9a-02b4-428c-fd4f-cba269a2420d,0519f110-4080-47f1-0e4d-53c0e3b18659,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,fedd2ec4-9079-4585-92e4-8f187adb6077,265.55,critical,critical,false,sample_text_1400,improving,560.15,sample_text_5441,sample_text_414,sync_event,2025-09-09T23:26:45.759Z,2025-11-04T17:12:43.486Z
bf8a7cf7-4914-4bbe-3ca8-8924072c81f9,942582d6-df90-465e-0a7c-344463dcc5fc,343e4691-d779-4742-a9b6-c828fbb55b61,74c04875-f227-4b95-b8e1-02b3e360c29a,535.88,watch,at_risk,true,sample_text_4456,stable,478.27,sample_text_7310,sample_text_6970,batch_nightly,2025-09-17T08:03:19.935Z,2026-03-27T19:03:18.990Z
130b7c7b-dafa-4ae4-aabc-09f3f9b56dfa,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,7d85b267-ac94-499b-94c1-eff3632a4d8b,b0782916-21a5-481a-97bd-7ef718c52928,977.92,critical,at_risk,false,sample_text_8112,stable,359.34,sample_text_4960,sample_text_3971,sync_event,2026-03-18T14:55:34.779Z,2025-09-09T18:34:46.929Z
47338ab3-3520-4bb9-1bbc-c9ea2483c3bf,44e96aef-1775-4e8c-e285-02e0cadba8e3,c0b731c7-72d6-4cbc-7d82-0603fe27478a,c78c5124-c1d8-4d07-34a7-2182a01f0be8,160.31,at_risk,on_track,true,sample_text_2641,declining,858.97,sample_text_1478,sample_text_4821,sync_event,2025-07-20T07:42:41.704Z,2025-05-11T12:58:12.361Z
03bd54ec-2e39-47cd-caa1-9c2199efc92c,3e4e588f-bb13-48f9-ae27-231d699b174f,e112e16e-d7d4-47de-a1f6-038db1f702ae,64ec3e55-98e5-4988-4aa0-1d96e91fa677,269.79,on_track,critical,false,sample_text_5147,improving,929.79,sample_text_1909,sample_text_2850,sync_event,2025-07-19T10:15:14.490Z,2026-03-11T06:19:05.551Z
f2db5800-6204-4658-299e-43fbfcbbfafa,40dc6875-50a3-4da6-8104-124ea7a529fb,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,19db1755-d84d-444d-e869-b9575b91a188,345.96,watch,critical,false,sample_text_3801,improving,533.17,sample_text_2305,sample_text_5430,sync_event,2026-02-24T02:50:29.348Z,2025-05-11T00:59:03.522Z
3b59221f-db4c-4a43-4d58-947a6828c105,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,baeb778f-0236-4ea0-497b-a0d46e5c6619,d7bed816-0ade-4251-cbdc-a5d286cd022b,79.72,critical,critical,false,sample_text_1941,improving,370.49,sample_text_1753,sample_text_4832,batch_nightly,2026-02-06T11:54:57.052Z,2025-11-15T00:48:14.828Z
e2e9981d-ba1c-406d-9dc3-a025aef110b3,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,b1160aa4-615e-46be-c33f-53b664f1618f,7e11bf19-f618-405d-a65a-b71fca80e360,62,critical,watch,false,sample_text_9132,declining,925.16,sample_text_7522,sample_text_6331,manual,2025-10-25T21:33:28.844Z,2026-04-07T14:12:39.297Z
8e87b47d-c51b-42c9-56a1-0d678bfc4fcc,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,1eca3985-996e-497f-4644-294968d742b8,5a06f1dd-ce21-4cb4-285a-7642ffe451bf,283.36,at_risk,at_risk,true,sample_text_7458,improving,799.53,sample_text_8104,sample_text_3122,batch_nightly,2025-09-06T16:21:54.816Z,2025-11-26T02:35:19.419Z
352cf2e6-993f-4a17-a29d-757bc28a5074,74996144-2438-4454-03fb-d777b4c9db8b,76fb7096-3d5c-4180-3013-e7a55c8b02bb,dea171a2-9f22-43d0-5d21-68fd32193d85,551.33,at_risk,watch,true,sample_text_5464,improving,85.21,sample_text_6418,sample_text_2687,manual,2025-04-23T19:27:50.951Z,2025-07-02T22:04:38.271Z
d4f49eb0-c51b-4725-ab2b-ab4046325ce3,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,13905047-dc05-4f11-21d1-ceb2ff2a4ead,16da0aa9-712e-4a53-68eb-adf5203ce5f3,455.68,watch,watch,true,sample_text_6698,improving,813.93,sample_text_3335,sample_text_7649,sync_event,2025-10-23T03:16:34.599Z,2025-06-26T16:05:26.226Z
e521efd9-9cf9-4b39-35be-03b2443ce625,44e96aef-1775-4e8c-e285-02e0cadba8e3,fe4720c1-f369-4760-b122-6b324f08f3a3,4392a6e2-b231-4942-8243-57426e266e6b,132.19,at_risk,watch,false,sample_text_8509,stable,712.3,sample_text_9977,sample_text_9440,batch_nightly,2025-07-02T20:05:25.000Z,2026-03-10T17:03:16.283Z
1a472ed4-8d3e-4a2a-ec4a-ba016d29cd78,230051a7-77f6-49c9-6d7a-c1c341da56c9,c0b731c7-72d6-4cbc-7d82-0603fe27478a,c78c5124-c1d8-4d07-34a7-2182a01f0be8,209.46,on_track,on_track,true,sample_text_9080,declining,944.88,sample_text_8871,sample_text_4568,batch_nightly,2025-09-15T14:12:29.800Z,2025-08-04T15:19:46.736Z
eefc5874-2610-4c7c-18ad-727ddb23a28e,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,2e842555-494e-4eac-25b2-d2a4430cc9ed,7e11bf19-f618-405d-a65a-b71fca80e360,19.88,critical,at_risk,false,sample_text_5392,stable,515.14,sample_text_8634,sample_text_7778,batch_nightly,2026-02-19T13:54:44.916Z,2025-09-17T02:59:40.096Z
bb3148c9-5f29-4a26-2c10-311a5c5ac60b,8896db36-2d61-437b-b2c1-dc033ac04606,e112e16e-d7d4-47de-a1f6-038db1f702ae,a4c941c0-1389-4963-35ca-80dd77dbf0b1,828.63,on_track,watch,true,sample_text_6947,stable,556.21,sample_text_9897,sample_text_1170,batch_nightly,2025-04-19T01:32:31.544Z,2025-09-05T22:11:39.882Z
bf784059-dd37-4658-3518-af9b0e365531,83c0f5a4-11a8-4b1f-5064-e6047d878674,615ffcad-04ca-4584-4505-45cbefd50d58,54d489cf-62fb-4a40-2267-3f3268b52600,907.02,critical,on_track,true,sample_text_700,stable,642.15,sample_text_4670,sample_text_4062,batch_nightly,2025-05-18T06:48:35.136Z,2025-06-10T04:08:38.413Z
4c1dad03-b282-419b-dcb2-2d23d4d7151e,ca649c96-10ee-4d76-dcea-e4beca9603df,545d1106-2b34-4e12-24da-7673253ca1d7,19db1755-d84d-444d-e869-b9575b91a188,530.05,watch,at_risk,true,sample_text_6158,improving,622.32,sample_text_7415,sample_text_261,batch_nightly,2025-05-05T19:14:30.524Z,2025-05-25T01:23:01.681Z
56068236-a830-425e-1056-a6c756f0642e,1458a564-2503-4c4e-98fd-ff8eee30f920,930d6afd-4225-4c87-6245-39cb7a7a0d26,b0782916-21a5-481a-97bd-7ef718c52928,13.58,on_track,watch,false,sample_text_8174,stable,980.6,sample_text_6656,sample_text_6419,sync_event,2025-04-12T15:34:47.990Z,2026-01-27T02:32:43.417Z
1c3027bb-c906-40de-87ce-32f88f5c70ac,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,837a9baf-7fed-4fe4-630e-eeaf60164bcb,c66275ef-e983-4492-b064-baf99e43dc48,845.34,on_track,critical,true,sample_text_2808,stable,3.27,sample_text_6353,sample_text_1011,manual,2025-07-07T20:54:05.427Z,2025-11-29T21:37:25.131Z
ef455704-8f4f-4393-8347-4f94eab8a34c,26241fc8-1326-4f27-2a84-eb284a0bd4ba,f56bd850-ae1d-4c12-1f67-ecd289df1620,46fff7f9-22ea-4d66-d928-6faef1615cb1,883.36,watch,on_track,false,sample_text_2326,improving,271.08,sample_text_8250,sample_text_4130,batch_nightly,2025-09-04T13:58:33.910Z,2025-07-26T10:30:56.415Z
1ace866a-ef76-4e9b-2678-d9620bbeaea6,2d6bfb42-752b-4b9d-3444-de223d3aae60,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,f7376c60-c4c1-40a6-0e8d-b7350c7903b9,569.7,watch,critical,false,sample_text_1800,stable,173.88,sample_text_4372,sample_text_6235,manual,2025-06-15T00:14:42.826Z,2025-12-16T07:17:37.002Z
543fe505-594b-40a7-2e35-6b3055d0fc98,0519f110-4080-47f1-0e4d-53c0e3b18659,4ca6797c-e546-4f8b-df90-dbb08907d99e,4cf4f4e8-2f0c-4643-9aad-2f0db304dfb5,424.86,watch,critical,true,sample_text_8720,improving,27.3,sample_text_4935,sample_text_3387,manual,2025-07-15T00:43:20.499Z,2025-07-22T15:12:19.164Z
d8cf3364-4333-473d-db68-8b1136b4bdaa,3aaad658-14e8-4861-52c9-2341f1d4e7da,291d99ad-c85c-4557-8915-25527607d5cf,e8af06e0-177d-490e-4336-0f3f589e7032,522.33,watch,on_track,true,sample_text_8967,declining,859.89,sample_text_8220,sample_text_3170,sync_event,2026-01-30T14:16:13.564Z,2025-10-12T11:29:21.491Z
0cfd3d78-6b2f-4584-1a81-cc3ea05b70a5,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,811fa638-950c-4dcd-9d4a-1646dcad8ab0,23.44,watch,at_risk,true,sample_text_1606,stable,953.39,sample_text_8217,sample_text_8963,batch_nightly,2025-07-28T19:29:30.283Z,2026-02-05T01:48:19.990Z
69d1ec4b-ae63-4871-65aa-ad126f2e94bc,0519f110-4080-47f1-0e4d-53c0e3b18659,7e8192d3-756a-4974-209e-dc1ea1cca26e,9cea5bfa-f680-4f94-e07c-4a7ee5179da7,651.69,critical,critical,false,sample_text_3710,improving,653.12,sample_text_8347,sample_text_50,manual,2025-07-22T04:44:16.798Z,2026-04-02T20:57:19.833Z
7cdc6961-bc88-447b-385f-88d4a914fb17,2815d421-fa85-4846-4e67-32f2b052db68,4c81bc97-321d-48c5-d316-8243b2e8187e,dea171a2-9f22-43d0-5d21-68fd32193d85,663.86,on_track,at_risk,false,sample_text_626,improving,256.03,sample_text_354,sample_text_2294,batch_nightly,2026-02-03T10:41:56.052Z,2025-05-19T17:49:26.573Z
4309837b-64f1-4a88-31cd-f874ae2ab7c5,cd807608-c28a-4e54-37b1-20305ffdcd5c,7cc152ca-2334-4efd-8c58-4327009bcdb6,a4c941c0-1389-4963-35ca-80dd77dbf0b1,489.89,on_track,at_risk,false,sample_text_2658,stable,503.56,sample_text_8055,sample_text_3730,manual,2025-05-14T22:29:33.596Z,2025-06-09T07:49:24.961Z
64a181e4-5f4e-49f7-1d95-889f74cc97e1,cd416869-1efc-4398-0a2a-903b79ed2d98,f0fe80e2-ee98-4631-fd46-bedaa4937130,13f8f080-7294-4084-b8b0-e9f602a28092,345.83,critical,on_track,true,sample_text_6917,improving,867.82,sample_text_7415,sample_text_1514,sync_event,2025-07-27T11:12:00.560Z,2025-11-11T12:00:28.651Z
5870848a-ef89-4ae8-4d11-ec127ab75eda,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,eb97341d-2385-4175-9a86-c3256608e18e,811fa638-950c-4dcd-9d4a-1646dcad8ab0,922.29,critical,on_track,false,sample_text_6045,improving,80.49,sample_text_3044,sample_text_1548,batch_nightly,2025-10-15T10:54:59.872Z,2025-05-07T11:23:51.955Z
e94c351e-7f32-4494-9a2c-e6324fce4d9d,2de16969-104d-43a0-bfd9-fe690d9d6eac,661bcb95-f84e-4871-e1c4-675bf8171439,16da0aa9-712e-4a53-68eb-adf5203ce5f3,874.55,watch,watch,true,sample_text_7592,improving,920.25,sample_text_7974,sample_text_8278,batch_nightly,2025-08-11T14:24:38.596Z,2026-03-16T20:40:49.682Z
3e2af6d3-1669-444e-a3f5-b49f8fb2bf72,4ca4247e-c61f-4837-bf77-9c36a300d1a6,a41d4030-6171-4181-a953-5d0104c592fd,811fa638-950c-4dcd-9d4a-1646dcad8ab0,972.95,watch,at_risk,true,sample_text_9849,improving,36.31,sample_text_1129,sample_text_7533,batch_nightly,2025-05-20T01:42:56.289Z,2026-02-16T15:27:29.662Z
3ff862ab-5f21-4ea5-a94e-056267c1dc1b,2de16969-104d-43a0-bfd9-fe690d9d6eac,3f4d6f7d-05f7-4310-de9f-ae93e46984db,be21f9b6-f267-456a-fb98-0c6914011166,918.87,on_track,watch,false,sample_text_6448,improving,108.98,sample_text_4569,sample_text_9897,manual,2026-03-13T04:16:25.901Z,2025-05-22T19:11:41.720Z
e8209cba-407d-4f0b-c39b-dc52db380469,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,76fb7096-3d5c-4180-3013-e7a55c8b02bb,4bd78a73-fe22-48ea-15fa-41d669387bca,359.4,watch,at_risk,true,sample_text_1330,improving,434.85,sample_text_1542,sample_text_7481,manual,2025-05-04T08:50:28.210Z,2025-04-19T15:27:43.021Z
27a0d56e-9d6f-4a56-d076-defaa3df8140,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,e394ca10-b5a0-45cc-8730-3524aff8641a,4bd78a73-fe22-48ea-15fa-41d669387bca,631.83,on_track,on_track,false,sample_text_8586,improving,90.36,sample_text_5082,sample_text_8169,manual,2026-03-12T22:11:48.044Z,2025-11-17T06:18:01.930Z
a6ceef94-a059-4847-8672-993bb092f252,5354d00b-34f0-4a88-58d4-8decde6ce2ee,291d99ad-c85c-4557-8915-25527607d5cf,03214f9a-c5a4-4460-ced2-c112d1bb3fd7,890.57,on_track,on_track,true,sample_text_4618,improving,678.81,sample_text_3638,sample_text_9204,manual,2026-02-16T12:32:04.152Z,2025-09-22T18:41:25.876Z
e8e92e11-44f2-4102-571f-72be4766125c,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,837a9baf-7fed-4fe4-630e-eeaf60164bcb,d7bed816-0ade-4251-cbdc-a5d286cd022b,124.69,watch,at_risk,true,sample_text_1950,improving,375.71,sample_text_3749,sample_text_9918,sync_event,2025-12-07T01:34:27.568Z,2026-03-27T07:22:18.043Z
37049645-d19e-4713-c3ad-bd487c488e8c,ef30f378-ae06-4200-e466-b63a46dd4365,4ca6797c-e546-4f8b-df90-dbb08907d99e,4208b9fe-1dc2-4cf1-348a-6018e91e4ab5,297.89,at_risk,on_track,true,sample_text_1335,improving,117.43,sample_text_831,sample_text_6773,batch_nightly,2025-05-10T13:55:20.104Z,2025-11-16T14:52:04.430Z
47f5b13d-f504-466e-0f5f-b80b3b4b10d2,5354d00b-34f0-4a88-58d4-8decde6ce2ee,0898bc8a-8083-4b0c-faf9-0f5d0224e73e,b6b48427-ef43-4c99-d43d-03d0dfbc0dae,447.42,watch,at_risk,false,sample_text_7418,improving,978.03,sample_text_2641,sample_text_9092,batch_nightly,2025-11-06T23:11:33.627Z,2026-02-04T15:46:11.421Z
2534ecbb-0744-491e-1927-29b166d5eae3,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,73370ee3-24e1-494c-b530-e79710873eeb,5a06f1dd-ce21-4cb4-285a-7642ffe451bf,523.22,on_track,watch,false,sample_text_719,improving,746.18,sample_text_6408,sample_text_2333,sync_event,2025-10-05T01:27:55.033Z,2026-03-06T19:02:14.169Z
66373df0-84bf-4448-5759-e79efacc7e42,60bb9abd-ad4f-43fe-d09e-d416a48001a5,f56bd850-ae1d-4c12-1f67-ecd289df1620,06ced9fd-92f2-4e18-6b43-e71a9ddc25a7,561.82,watch,on_track,true,sample_text_4519,improving,935.69,sample_text_3826,sample_text_3232,manual,2026-02-26T15:09:33.815Z,2025-11-27T08:28:39.017Z
2b2cf788-7880-4693-f45c-1d8fd2812318,cfed3b67-1de3-46ea-e76f-c89d08ec289a,f902ac6e-7076-46f8-2ee0-d0970401682b,811fa638-950c-4dcd-9d4a-1646dcad8ab0,880.62,on_track,watch,false,sample_text_4876,stable,853.36,sample_text_503,sample_text_8006,manual,2025-09-23T18:54:24.431Z,2026-01-19T02:08:25.627Z
196c6bc1-3402-422f-9e97-9911128b378b,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,c41be56c-1b03-4f83-3798-7ff82c84c273,f7376c60-c4c1-40a6-0e8d-b7350c7903b9,399.12,critical,at_risk,false,sample_text_6377,improving,151.2,sample_text_6684,sample_text_6572,batch_nightly,2025-04-13T11:36:00.843Z,2025-12-01T21:07:09.276Z
